lease_id,unit_id,property_id,tenant_id,start_date,end_date,monthly_rent,status,deposit_paid,furnished,payment_method
L8B86D7BF,U02699,P0012,T01345,2022-05-11,2024-04-30,3353.59,Active,1091.32,Yes,Bank Transfer
L380F1A00,U02700,P0010,T00529,2025-02-25,2026-08-19,3163.48,Expired,2613.48,No,Bank Transfer
L2DED03DF,U02701,P0015,T01354,2023-12-02,2025-05-25,2025.39,Expired,2121.83,Yes,Cash
LED77A7DE,U02702,P0050,T01408,2022-09-22,2023-03-21,3093.92,Terminated,1940.4,Yes,Credit Card
L1A415B3E,U02703,P0050,T01992,2024-05-30,2025-11-21,1807.66,Terminated,1979.74,No,Bank Transfer
LB5A0DBD5,U02704,P0040,T01889,2023-09-12,2025-09-01,2363.65,Expired,1067.23,Yes,Credit Card
LD025B058,U02705,P0048,T00120,2024-06-08,2024-12-05,3232.45,Active,2522.56,No,Cash
L63E54906,U02706,P0052,T01095,2023-08-27,2025-02-17,2509.83,Active,798.49,Yes,Bank Transfer
LA8CFA84B,U02707,P0015,T02280,2022-09-30,2024-09-19,2431.27,Expired,862.88,No,Credit Card
L93C58209,U02708,P0081,T00316,2024-10-26,2026-10-16,1012.48,Active,2081.93,No,Credit Card
LCD9B3C42,U02709,P0096,T02773,2023-10-30,2024-04-27,1887.52,Terminated,2266.43,Yes,Credit Card
L8C012B68,U02710,P0047,T00286,2023-10-18,2024-10-12,1040.9,Active,1792.95,Yes,Cash
L0D2DDC15,U02711,P0075,T01829,2025-05-04,2027-04-24,1271.92,Expired,3461.3,No,Bank Transfer
L75308C8D,U02712,P0100,T00098,2024-03-05,2026-02-23,2315.11,Active,2562.31,Yes,Bank Transfer
L0A7062BC,U02713,P0041,T01586,2022-11-14,2023-11-09,1678.63,Expired,784.22,Yes,Cash
L038967CE,U02714,P0055,T01059,2024-07-21,2026-01-12,3434.85,Active,1358.78,Yes,Credit Card
LE3E6AC0C,U02715,P0056,T02652,2022-07-19,2023-01-15,1944.28,Expired,2449.59,No,Bank Transfer
L1B4066FA,U02716,P0058,T01016,2023-11-24,2024-11-18,866.68,Expired,2930.78,Yes,Bank Transfer
L3690AE54,U02717,P0062,T00048,2025-04-16,2026-04-11,2248.76,Active,1334.65,Yes,Bank Transfer
L5448C9B8,U02718,P0068,T00001,2024-03-12,2026-03-02,966.34,Expired,987.5,No,Bank Transfer
L5FDD0D53,U02719,P0063,T01955,2022-07-04,2024-06-23,3216.59,Active,2558.07,Yes,Cash
L4B231245,U02720,P0003,T01575,2022-07-26,2023-01-22,1474.73,Active,696.8,Yes,Cash
L47864432,U02721,P0088,T00017,2023-03-05,2025-02-22,2664.66,Active,2217.22,No,Bank Transfer
L44148AE3,U02722,P0069,T00869,2023-11-05,2024-05-03,1892.2,Expired,1590.83,No,Cash
LA5CB3B19,U02723,P0049,T00689,2024-12-19,2026-12-09,1385.4,Expired,2508.83,Yes,Credit Card
L544B247D,U02724,P0056,T02447,2024-05-28,2024-11-24,3420.8,Expired,1027.15,No,Bank Transfer
L7CBFB178,U02725,P0044,T00848,2024-05-14,2024-11-10,2412.21,Active,1772.56,Yes,Bank Transfer
L66011AD5,U02726,P0045,T02766,2024-04-01,2025-03-27,2006.06,Expired,1262.44,No,Bank Transfer
L8371D4B3,U02727,P0054,T00052,2022-12-05,2023-06-03,3027.86,Active,1955.77,Yes,Cash
LCED9824E,U02728,P0051,T02524,2023-07-14,2025-01-04,2267.2,Active,1414.28,No,Cash
L587FDB52,U02729,P0017,T00075,2022-08-09,2023-08-04,1290.88,Expired,757.73,Yes,Bank Transfer
L5ED99422,U02730,P0057,T02362,2024-05-10,2024-11-06,2728.12,Terminated,1088.7,Yes,Bank Transfer
LD1B2D9CF,U02731,P0069,T02567,2023-01-15,2024-07-08,2663.2,Terminated,1671.13,Yes,Bank Transfer
LD1896AFC,U02732,P0040,T00026,2023-02-14,2024-02-09,1922.59,Terminated,1907.53,Yes,Bank Transfer
L2B45C47A,U02733,P0095,T01460,2024-12-01,2026-05-25,1792.81,Expired,801.86,Yes,Cash
LA6843684,U02734,P0016,T01715,2023-04-26,2025-04-15,1636.01,Active,2491.2,No,Credit Card
LDDFAEA92,U02735,P0100,T00373,2022-06-20,2024-06-09,2597.62,Expired,1358.67,Yes,Credit Card
L138E8980,U02736,P0043,T00570,2024-02-02,2026-01-22,2042.28,Active,1080.34,No,Credit Card
L821DD2A8,U02737,P0046,T00986,2022-05-20,2022-11-16,1368.0,Active,569.14,No,Cash
LC521B6AF,U02738,P0035,T02441,2022-08-03,2024-01-25,3221.22,Terminated,1132.12,Yes,Bank Transfer
LE635A3B1,U02739,P0016,T00566,2024-01-15,2025-01-09,1414.34,Expired,1338.8,Yes,Bank Transfer
LD53D584C,U02740,P0098,T01146,2025-02-04,2026-07-29,1144.0,Terminated,2417.79,Yes,Cash
LA754C09E,U02741,P0056,T01393,2022-06-03,2023-11-25,1002.89,Expired,902.61,No,Cash
L4154BA4E,U02742,P0076,T02681,2024-05-27,2024-11-23,2540.84,Terminated,1518.98,Yes,Bank Transfer
L908F7D11,U02743,P0099,T02881,2024-06-27,2025-06-22,2711.46,Terminated,2172.27,No,Cash
L6BDE7E4A,U02744,P0087,T00965,2024-06-29,2026-06-19,1491.26,Expired,2452.48,Yes,Cash
L7FD0FE90,U02745,P0037,T00504,2023-08-15,2024-08-09,1113.94,Terminated,2109.23,Yes,Credit Card
LB482B51C,U02746,P0069,T02400,2022-08-15,2023-08-10,1980.3,Active,1303.62,No,Cash
L98962D71,U02747,P0049,T00882,2024-10-11,2025-04-09,2430.81,Expired,3114.0,No,Bank Transfer
L71CC05C4,U02748,P0056,T02313,2025-03-21,2025-09-17,3497.04,Terminated,2323.29,No,Bank Transfer
L95BCF9DE,U02749,P0076,T02961,2023-10-02,2024-09-26,1892.71,Active,1175.62,No,Credit Card
L1863ECFE,U02750,P0095,T01938,2022-12-11,2024-11-30,1494.16,Expired,1938.36,No,Credit Card
L5227DAE9,U02751,P0094,T01867,2025-04-01,2025-09-28,1791.65,Terminated,3241.44,No,Cash
L98101103,U02752,P0074,T01356,2023-02-10,2024-08-03,1794.4,Expired,1620.33,No,Cash
L06513D34,U02753,P0088,T00446,2022-09-24,2023-03-23,1835.54,Active,3009.86,No,Bank Transfer
L8DB3D69C,U02754,P0082,T02267,2024-12-05,2026-05-29,2557.13,Expired,2342.51,Yes,Bank Transfer
L9922334F,U02755,P0044,T01517,2022-06-23,2023-12-15,1702.19,Terminated,2953.71,Yes,Cash
L7F4E6D9D,U02756,P0047,T01801,2022-06-17,2023-06-12,903.58,Expired,3112.39,Yes,Bank Transfer
L5614E370,U02757,P0061,T01661,2024-02-26,2026-02-15,2184.42,Expired,1694.75,Yes,Bank Transfer
L6C897D36,U02758,P0054,T01965,2023-10-31,2024-04-28,2142.35,Terminated,2502.25,No,Bank Transfer
LBA9830D2,U02759,P0074,T01615,2023-08-21,2025-08-10,834.47,Active,3114.66,No,Bank Transfer
L1E360716,U02760,P0094,T02747,2023-03-27,2025-03-16,2006.2,Active,1528.9,No,Credit Card
L446536D0,U02761,P0091,T01315,2023-01-02,2023-12-28,1173.26,Terminated,1818.4,No,Bank Transfer
LF77D7EB4,U02762,P0066,T02057,2022-08-12,2024-08-01,2140.07,Expired,1710.94,No,Bank Transfer
LECC3D27A,U02763,P0036,T01582,2024-03-15,2024-09-11,2632.38,Active,1762.69,Yes,Credit Card
L48C6411C,U02764,P0093,T02937,2024-10-09,2025-10-04,3395.83,Terminated,2297.83,Yes,Bank Transfer
LFDA5EDCB,U02765,P0024,T02946,2025-02-19,2026-08-13,2980.19,Active,828.07,No,Bank Transfer
L0DA76D4D,U02766,P0006,T02545,2024-05-04,2024-10-31,1872.69,Terminated,1510.54,No,Bank Transfer
LDB070C91,U02767,P0010,T01908,2025-03-13,2026-03-08,2337.6,Expired,3083.34,No,Credit Card
L08098A3C,U02768,P0006,T01986,2023-04-20,2024-10-11,1011.51,Expired,717.72,No,Bank Transfer
L6D2439AD,U02769,P0061,T01946,2023-10-15,2024-04-12,3095.86,Terminated,1138.55,No,Cash
L705E8727,U02770,P0092,T00543,2022-09-05,2023-08-31,2605.63,Active,2128.63,Yes,Bank Transfer
L5D8F84A3,U02771,P0047,T01484,2024-08-11,2026-08-01,3048.81,Expired,875.27,Yes,Bank Transfer
LF3CE4179,U02772,P0003,T00764,2023-12-04,2025-11-23,1150.41,Active,2170.46,No,Cash
LC246FD4B,U02773,P0043,T00587,2025-02-26,2026-02-21,3355.22,Terminated,1744.99,Yes,Credit Card
L27E7FE0E,U02774,P0050,T00573,2025-01-08,2026-01-03,1682.74,Active,2320.07,No,Bank Transfer
LC386C8F8,U02775,P0030,T01305,2023-11-27,2025-05-20,3312.21,Expired,3010.78,No,Cash
L054D074F,U02776,P0080,T02346,2024-06-23,2024-12-20,3487.81,Terminated,567.71,Yes,Cash
L6045ADB5,U02777,P0067,T01966,2024-11-21,2025-05-20,1104.72,Terminated,2328.4,No,Cash
L10C6EC7E,U02778,P0028,T01063,2024-05-11,2025-11-02,3015.56,Active,1355.73,Yes,Credit Card
LAF787E29,U02779,P0065,T02733,2024-07-14,2025-01-10,1445.87,Expired,2860.93,No,Cash
L60C969EB,U02780,P0085,T02786,2023-05-17,2024-05-11,952.23,Terminated,1608.15,No,Credit Card
LCE6E5DD9,U02781,P0086,T01618,2024-03-25,2024-09-21,2165.68,Expired,2181.05,Yes,Credit Card
L384151DD,U02782,P0041,T02821,2024-08-05,2025-02-01,2767.26,Expired,1564.54,Yes,Cash
L606DFCAB,U02783,P0091,T02056,2023-07-26,2025-01-16,2454.25,Active,2256.13,Yes,Cash
LBBAA5FDE,U02784,P0061,T02439,2022-05-08,2022-11-04,2278.56,Expired,2421.45,Yes,Credit Card
L9C44CD40,U02785,P0069,T00170,2023-03-19,2023-09-15,1500.51,Terminated,753.95,No,Credit Card
L8FD26395,U02786,P0052,T00326,2024-06-15,2025-12-07,1122.03,Active,1173.75,Yes,Credit Card
L50BD454C,U02787,P0087,T02682,2022-09-09,2024-08-29,2150.53,Active,3021.33,No,Bank Transfer
L544D2F8D,U02788,P0033,T02774,2023-08-03,2024-07-28,2693.49,Active,2867.12,Yes,Credit Card
L3603069A,U02789,P0091,T01288,2025-03-17,2027-03-07,1747.63,Expired,1713.96,Yes,Cash
L3CF52AC6,U02790,P0020,T02657,2022-05-18,2024-05-07,1862.94,Terminated,1075.62,Yes,Bank Transfer
L250B5E7B,U02791,P0021,T00931,2023-06-11,2025-05-31,965.28,Expired,2272.75,No,Bank Transfer
LC1638315,U02792,P0078,T00368,2023-11-16,2025-11-05,3470.89,Expired,1000.49,No,Credit Card
L253A9CFF,U02793,P0069,T01954,2023-12-16,2024-12-10,926.05,Expired,2838.6,Yes,Cash
L4D1A91DC,U02794,P0022,T02851,2023-06-17,2024-06-11,1481.98,Terminated,2988.93,No,Credit Card
L8C383D42,U02795,P0084,T00027,2024-02-01,2024-07-30,2700.63,Terminated,3337.02,No,Bank Transfer
L98BC5C35,U02796,P0091,T02603,2022-09-12,2023-09-07,1904.1,Active,2485.91,No,Bank Transfer
L6D32CCE0,U02797,P0097,T02652,2023-11-10,2024-11-04,2055.11,Expired,2391.77,Yes,Cash
L93721D2D,U02798,P0049,T02060,2023-02-06,2024-02-01,2013.92,Terminated,1065.9,Yes,Credit Card
LD2A1BCF7,U02799,P0069,T02518,2023-10-21,2024-04-18,2171.32,Terminated,2085.75,Yes,Bank Transfer
LF57199DD,U02800,P0020,T01986,2024-08-03,2026-01-25,2988.63,Active,2706.56,No,Cash
L03D062EF,U02801,P0034,T01051,2024-11-11,2026-05-05,2592.24,Terminated,840.16,No,Credit Card
LF4840243,U02802,P0092,T02384,2024-08-09,2026-07-30,2745.66,Terminated,2000.92,Yes,Cash
L7CD9054A,U02803,P0094,T00694,2022-06-13,2023-06-08,3214.07,Active,3259.61,Yes,Cash
L39C93460,U02804,P0045,T00577,2023-09-16,2024-09-10,948.92,Expired,2961.92,Yes,Bank Transfer
L139F2CA9,U02805,P0018,T00144,2024-01-22,2025-07-15,901.78,Terminated,1601.51,Yes,Credit Card
LC5C0FC01,U02806,P0035,T01688,2024-06-07,2024-12-04,2264.21,Terminated,944.3,No,Credit Card
L15C28F4D,U02807,P0097,T01052,2023-03-13,2024-03-07,2815.05,Expired,525.06,No,Credit Card
LBB67E9D5,U02808,P0024,T02574,2025-02-09,2026-08-03,1255.22,Terminated,2242.39,No,Bank Transfer
L005D3D52,U02809,P0085,T02938,2024-12-17,2025-06-15,2728.85,Terminated,3249.93,Yes,Bank Transfer
L42002552,U02810,P0001,T02546,2022-06-11,2024-05-31,2704.84,Active,2515.34,No,Bank Transfer
L87F8158B,U02811,P0055,T00431,2023-12-15,2024-12-09,1864.72,Active,503.85,No,Credit Card
L693C3C24,U02812,P0093,T02435,2024-07-09,2025-12-31,1124.43,Terminated,2103.66,No,Credit Card
L8313BF6C,U02813,P0071,T01795,2025-04-13,2026-04-08,2622.85,Expired,1752.34,No,Credit Card
L3D633481,U02814,P0006,T00062,2023-04-25,2023-10-22,2772.83,Active,2065.59,No,Credit Card
LD34E3C9C,U02815,P0030,T02684,2023-05-01,2024-04-25,1000.28,Active,1076.05,No,Credit Card
L69027E1C,U02816,P0034,T02044,2024-11-07,2025-11-02,3068.0,Expired,2674.74,No,Bank Transfer
L6C724DB7,U02817,P0091,T01818,2023-09-01,2025-02-22,3215.86,Terminated,852.67,Yes,Credit Card
L02051D08,U02818,P0063,T00831,2023-02-02,2024-07-26,3473.6,Expired,1128.22,No,Cash
L40B5E576,U02819,P0098,T02894,2024-01-25,2026-01-14,831.81,Terminated,3492.27,No,Cash
L49622EFB,U02820,P0043,T00006,2024-04-04,2025-03-30,1558.9,Expired,2504.06,No,Bank Transfer
LC0494BE9,U02821,P0015,T02045,2023-03-27,2024-09-17,1277.04,Active,2240.69,No,Cash
L90760912,U02822,P0027,T01521,2025-03-12,2026-03-07,3240.89,Expired,1460.54,No,Credit Card
L167457DF,U02823,P0008,T00787,2022-10-31,2023-10-26,2609.69,Active,1063.71,No,Credit Card
L92D4B091,U02824,P0072,T00806,2023-04-09,2025-03-29,2486.95,Active,1509.35,Yes,Cash
LA8E760BA,U02825,P0082,T02639,2024-06-06,2024-12-03,1370.26,Terminated,1439.55,Yes,Bank Transfer
L2F790E25,U02826,P0094,T01007,2023-01-12,2024-01-07,1282.87,Terminated,3205.75,No,Bank Transfer
LCBB4907E,U02827,P0002,T01369,2023-08-19,2025-08-08,1872.4,Expired,1235.84,No,Cash
LAF3E951D,U02828,P0059,T00661,2022-06-04,2024-05-24,2010.7,Terminated,1461.61,No,Cash
L79F70601,U02829,P0030,T02369,2023-07-22,2024-07-16,2809.93,Expired,3413.66,No,Credit Card
LF97A512D,U02830,P0002,T01652,2022-08-13,2024-02-04,1982.69,Expired,3083.1,No,Credit Card
LE7BFB11F,U02831,P0072,T01378,2022-08-24,2023-08-19,2327.83,Terminated,971.71,Yes,Credit Card
L15F7074A,U02832,P0003,T02650,2023-02-21,2023-08-20,2664.68,Terminated,2040.3,Yes,Credit Card
L2B5FC01C,U02833,P0014,T01687,2024-11-21,2026-05-15,2556.64,Terminated,3169.06,No,Bank Transfer
LD7DD8840,U02834,P0098,T02951,2022-11-01,2024-10-21,1989.17,Active,3203.53,Yes,Cash
L20B367C0,U02835,P0071,T02330,2024-01-18,2024-07-16,2826.81,Terminated,1965.81,Yes,Bank Transfer
L5284E012,U02836,P0008,T01026,2024-01-11,2024-07-09,2428.7,Terminated,1476.74,Yes,Cash
L60E02ECC,U02837,P0066,T02590,2022-07-01,2023-12-23,3455.71,Expired,2502.05,Yes,Credit Card
LB3680047,U02838,P0097,T02933,2024-03-27,2026-03-17,918.39,Expired,1479.87,Yes,Bank Transfer
L9EAF89B5,U02839,P0062,T02648,2022-11-10,2023-05-09,2482.95,Active,669.0,Yes,Credit Card
L59AE31DD,U02840,P0046,T01909,2024-10-02,2026-09-22,864.49,Active,1850.07,Yes,Bank Transfer
LA0BE2AB4,U02841,P0100,T01151,2023-01-09,2024-12-29,1698.26,Expired,1814.9,Yes,Cash
L861CAF16,U02842,P0088,T02296,2023-09-22,2024-09-16,1509.27,Active,994.15,No,Cash
L26F5AD65,U02843,P0020,T00892,2023-05-11,2024-11-01,2660.69,Active,2043.71,No,Bank Transfer
LA0C2EA5D,U02844,P0067,T02653,2024-10-05,2025-09-30,1340.42,Expired,1458.77,No,Bank Transfer
LDA4A945A,U02845,P0063,T00017,2024-10-30,2025-04-28,2397.88,Expired,716.69,Yes,Bank Transfer
LF0082367,U02846,P0008,T01429,2024-11-25,2025-05-24,1198.12,Expired,719.74,No,Credit Card
L0BA00E11,U02847,P0019,T01282,2024-05-30,2025-05-25,2993.26,Terminated,2757.23,Yes,Cash
L885D44DB,U02848,P0001,T02675,2023-07-29,2025-07-18,2833.94,Expired,2648.98,Yes,Bank Transfer
LE05BCBE7,U02849,P0092,T01327,2023-05-03,2024-10-24,2607.34,Expired,1930.98,No,Bank Transfer
L4CCF5F98,U02850,P0023,T00206,2024-11-13,2026-05-07,2534.15,Active,615.08,No,Credit Card
L962648C6,U02851,P0071,T00572,2022-06-23,2024-06-12,2477.95,Active,2833.63,No,Credit Card
LD9645B24,U02852,P0088,T02306,2023-09-06,2025-08-26,2150.97,Active,1572.54,Yes,Cash
L6B37D409,U02853,P0029,T01920,2024-09-04,2026-08-25,1549.05,Active,2428.41,Yes,Cash
L80EAE452,U02854,P0084,T01306,2023-06-29,2023-12-26,2670.56,Terminated,3112.9,No,Credit Card
LC116AC60,U02855,P0056,T02045,2024-10-05,2025-04-03,1724.3,Active,2809.32,No,Cash
LB3E3E787,U02856,P0035,T02889,2025-03-16,2027-03-06,2315.66,Expired,3148.51,Yes,Cash
L306133D8,U02857,P0011,T00610,2025-02-14,2026-08-08,2225.09,Terminated,2052.89,No,Cash
L5595AF76,U02858,P0096,T00840,2023-12-30,2024-12-24,2360.27,Terminated,2747.95,No,Bank Transfer
L29037C43,U02859,P0091,T00774,2023-10-14,2024-04-11,3404.66,Expired,720.69,No,Cash
LAD38DBB2,U02860,P0014,T01351,2022-09-16,2023-03-15,944.27,Expired,3312.65,Yes,Cash
L93A801E1,U02861,P0058,T01217,2024-11-19,2026-05-13,2230.66,Expired,2344.71,Yes,Bank Transfer
L63BCB5DC,U02862,P0066,T00245,2024-08-14,2025-08-09,2102.54,Active,780.97,No,Bank Transfer
L81988572,U02863,P0034,T00169,2023-04-28,2023-10-25,2873.84,Terminated,2741.67,Yes,Cash
L02D784D8,U02864,P0070,T02956,2024-09-12,2025-09-07,1641.6,Expired,1418.72,Yes,Credit Card
LDDE8B4BC,U02865,P0040,T01575,2023-10-27,2024-04-24,3062.17,Active,717.07,Yes,Credit Card
L3D984BC4,U02866,P0035,T02949,2023-03-26,2024-09-16,3178.98,Active,1269.99,Yes,Bank Transfer
LD6BD4E29,U02867,P0072,T01369,2023-01-19,2025-01-08,2401.06,Terminated,3307.98,No,Cash
LDC5ED4E5,U02868,P0040,T02345,2023-09-25,2025-03-18,2630.93,Expired,1743.29,No,Cash
L8DCBA140,U02869,P0057,T00124,2023-02-19,2025-02-08,2661.74,Terminated,1531.94,Yes,Credit Card
LAF2ACEAA,U02870,P0096,T00358,2024-05-30,2025-11-21,1548.6,Terminated,3490.05,No,Cash
LDFD429F4,U02871,P0073,T02385,2024-01-06,2024-07-04,2827.13,Terminated,2434.16,No,Bank Transfer
L2A804B58,U02872,P0042,T02131,2023-11-25,2025-11-14,1759.28,Terminated,647.48,Yes,Bank Transfer
L37E87FCC,U02873,P0043,T01790,2022-08-21,2023-02-17,883.85,Terminated,2162.54,No,Credit Card
LEB71D5E8,U02874,P0091,T02302,2022-11-03,2024-10-23,2857.49,Active,2112.14,Yes,Cash
LCDB93831,U02875,P0056,T01065,2023-05-27,2024-11-17,3070.12,Active,600.28,No,Cash
L75CD30AC,U02876,P0067,T01245,2024-05-19,2026-05-09,1790.23,Active,1211.21,No,Cash
L5B0CEB92,U02877,P0004,T01942,2023-07-11,2025-06-30,2007.64,Expired,717.13,Yes,Cash
L67CFBB66,U02878,P0043,T00778,2024-07-11,2025-01-07,3376.16,Active,1169.77,No,Cash
LECB0B660,U02879,P0054,T02192,2024-07-28,2025-07-23,3290.23,Expired,1777.68,No,Bank Transfer
LD823DC73,U02880,P0034,T01605,2024-12-13,2026-06-06,3460.92,Terminated,2162.18,No,Bank Transfer
L06B4344A,U02881,P0070,T02402,2025-01-27,2026-07-21,3313.25,Terminated,516.05,Yes,Bank Transfer
L23DA5B3C,U02882,P0084,T00743,2024-07-19,2025-01-15,2820.24,Expired,3209.15,No,Bank Transfer
LBFBD5890,U02883,P0099,T01113,2022-10-19,2023-04-17,1177.25,Terminated,788.38,No,Bank Transfer
L1CFD42F1,U02884,P0037,T02824,2023-01-24,2024-07-17,1946.35,Expired,3301.04,Yes,Bank Transfer
LA97A9F6D,U02885,P0019,T02462,2024-06-29,2025-12-21,2264.44,Active,2082.37,Yes,Cash
LB7D63ECA,U02886,P0012,T02060,2023-08-10,2024-08-04,1181.04,Terminated,502.37,No,Bank Transfer
LC9B02284,U02887,P0038,T01090,2025-02-10,2025-08-09,2987.38,Expired,762.72,Yes,Credit Card
L9380CEB7,U02888,P0036,T02299,2022-11-30,2024-05-23,2511.39,Expired,3243.85,No,Credit Card
L33D3A466,U02889,P0095,T00340,2022-05-17,2023-05-12,1363.36,Expired,2495.82,No,Cash
LCED1F662,U02890,P0049,T02604,2025-03-17,2027-03-07,1012.49,Terminated,2311.27,Yes,Credit Card
L11097CA1,U02891,P0081,T02656,2023-03-30,2024-03-24,1242.62,Terminated,2707.86,No,Cash
LF2A56599,U02892,P0052,T02504,2022-08-22,2024-02-13,1613.32,Terminated,1890.17,Yes,Bank Transfer
L6F0F3806,U02893,P0056,T02153,2022-08-04,2023-01-31,2418.46,Active,1013.82,No,Credit Card
LAFD28E9B,U02894,P0056,T01090,2023-10-30,2024-10-24,2802.42,Terminated,1407.92,No,Credit Card
L50B0DF88,U02895,P0059,T00982,2023-03-05,2024-08-26,2588.4,Expired,974.85,Yes,Cash
L22D8ACB3,U02896,P0053,T02780,2024-06-18,2026-06-08,2657.92,Active,884.56,Yes,Cash
L86361914,U02897,P0040,T02619,2023-02-23,2023-08-22,1948.46,Active,1241.62,Yes,Cash
LFE2F5D38,U02898,P0091,T02614,2025-04-05,2026-03-31,2820.61,Active,1286.11,Yes,Bank Transfer
L15FE4974,U02899,P0066,T01898,2024-05-11,2025-11-02,3180.64,Active,3175.46,No,Cash
LD7C17864,U02900,P0089,T01999,2023-04-06,2024-09-27,1330.39,Terminated,2341.54,Yes,Bank Transfer
L3FF0F07B,U02901,P0065,T00798,2022-05-20,2023-05-15,1036.84,Expired,1674.61,Yes,Credit Card
LEAC67DA5,U02902,P0096,T00560,2024-10-12,2025-10-07,2725.97,Terminated,2478.27,Yes,Credit Card
LC993941C,U02903,P0005,T01678,2023-11-06,2024-05-04,2486.69,Terminated,1347.62,Yes,Bank Transfer
LAB5BBB44,U02904,P0077,T00620,2023-03-26,2023-09-22,1820.67,Expired,808.84,Yes,Credit Card
LB9C93995,U02905,P0027,T02863,2022-05-12,2024-05-01,2741.36,Expired,2011.67,Yes,Credit Card
L8F37EEBB,U02906,P0090,T02052,2022-10-06,2023-10-01,2713.67,Terminated,1246.83,No,Credit Card
LC34F2CB9,U02907,P0044,T01289,2023-09-30,2024-09-24,1675.98,Active,1502.65,Yes,Cash
L8D36C388,U02908,P0078,T00930,2022-12-05,2024-11-24,869.5,Active,1523.14,Yes,Bank Transfer
LEB031C5A,U02909,P0026,T02211,2022-12-17,2024-12-06,2968.92,Expired,3191.9,Yes,Bank Transfer
L68B7D501,U02910,P0005,T00760,2022-12-22,2024-12-11,2199.19,Expired,1866.51,No,Bank Transfer
L9DE9AF0E,U02911,P0048,T02017,2024-08-24,2025-08-19,883.23,Terminated,3137.61,No,Cash
L54352E17,U02912,P0019,T01863,2024-10-25,2026-04-18,835.13,Active,3334.25,Yes,Bank Transfer
LA5F76EE3,U02913,P0079,T01625,2022-08-23,2023-08-18,2120.88,Terminated,1525.8,No,Cash
L9A926163,U02914,P0096,T01775,2024-08-12,2025-08-07,3295.39,Expired,573.17,No,Cash
LBD9DB4E9,U02915,P0066,T01406,2025-02-28,2027-02-18,2369.85,Terminated,2146.8,No,Cash
LEA09E3B3,U02916,P0088,T00589,2024-12-14,2026-12-04,1392.17,Expired,1786.66,No,Credit Card
L6300EDC3,U02917,P0056,T02379,2023-10-03,2024-09-27,2561.11,Expired,2681.39,No,Bank Transfer
LE9240783,U02918,P0089,T01111,2023-05-19,2023-11-15,801.94,Active,3310.56,Yes,Bank Transfer
LF126CD7A,U02919,P0040,T02805,2024-08-11,2025-02-07,1244.22,Terminated,1200.74,No,Cash
L9773FCDE,U02920,P0036,T02380,2023-01-03,2024-06-26,1511.38,Expired,613.46,No,Cash
L962DCD00,U02921,P0094,T00352,2023-11-25,2024-05-23,1132.24,Terminated,3459.05,Yes,Credit Card
LAAB2CBEB,U02922,P0029,T02664,2022-07-21,2023-07-16,1651.09,Active,845.9,No,Cash
LB664A115,U02923,P0079,T02617,2023-09-13,2024-09-07,1088.88,Expired,2658.38,Yes,Bank Transfer
L5D59898F,U02924,P0014,T01374,2025-05-04,2027-04-24,3107.34,Expired,1270.86,No,Bank Transfer
L863C65E8,U02925,P0060,T02773,2023-03-25,2023-09-21,856.46,Active,1169.27,Yes,Bank Transfer
L80EF90DC,U02926,P0047,T02460,2024-07-27,2025-01-23,952.59,Expired,810.18,No,Cash
L3E460429,U02927,P0035,T02543,2023-09-23,2025-03-16,1965.07,Active,1189.76,No,Cash
L8A0663D3,U02928,P0071,T01529,2022-11-03,2024-10-23,2193.05,Expired,1260.48,Yes,Credit Card
L6DAC0D00,U02929,P0004,T02043,2024-04-22,2026-04-12,3339.45,Active,3217.83,No,Cash
L776D7771,U02930,P0073,T01288,2023-09-14,2025-09-03,2330.38,Active,1563.27,No,Bank Transfer
LB56B9CB8,U02931,P0034,T02088,2024-10-15,2026-04-08,1829.1,Expired,1735.56,No,Credit Card
L0C650D3E,U02932,P0058,T01646,2024-04-09,2025-10-01,2764.46,Expired,1854.92,Yes,Credit Card
LB80C9E74,U02933,P0058,T02398,2024-02-21,2025-08-14,3113.17,Terminated,3332.28,No,Bank Transfer
L11047ADE,U02934,P0090,T00167,2023-05-23,2025-05-12,1707.05,Active,2182.08,No,Credit Card
LA93016A4,U02935,P0015,T02081,2025-01-30,2026-01-25,1056.65,Expired,1101.41,No,Bank Transfer
L442A340E,U02936,P0093,T02014,2024-03-26,2025-09-17,1916.36,Terminated,1118.61,Yes,Bank Transfer
LCB063F4F,U02937,P0062,T02973,2024-05-17,2025-05-12,3166.71,Active,974.86,Yes,Bank Transfer
L4836271C,U02938,P0051,T01640,2025-04-13,2027-04-03,2030.28,Terminated,2317.1,Yes,Cash
L75E58210,U02939,P0071,T00522,2023-03-01,2025-02-18,2668.03,Expired,1649.21,No,Bank Transfer
LB598A537,U02940,P0033,T02457,2023-08-31,2025-02-21,3146.57,Expired,2204.96,No,Credit Card
LB9C0FD3E,U02941,P0029,T02961,2023-03-30,2024-03-24,1986.67,Active,701.72,Yes,Credit Card
L3E2EBD4C,U02942,P0039,T00690,2023-09-28,2024-09-22,2054.66,Terminated,2962.21,No,Cash
LFE87ABE1,U02943,P0057,T00929,2023-07-12,2025-07-01,2459.26,Expired,2996.49,No,Cash
LA67AFDAB,U02944,P0004,T00670,2023-07-18,2024-07-12,2133.83,Expired,855.39,Yes,Credit Card
L07C13637,U02945,P0059,T00854,2024-02-05,2026-01-25,836.83,Expired,1409.66,Yes,Credit Card
