usage_id,building_id,timestamp,kwh_consumed,meter_id,reading_type,is_peak,power_factor,voltage,current
7d39c6a3-9345-4c07-af06-efa14784695a,B0018,2028-03-21 14:51:00,139.8,M072,Auto,No,0.91,210.19,9.91
d2a89f12-25c9-4fdf-9a4b-a680552fd21b,B0029,2034-04-23 11:19:00,326.19,M036,Auto,Yes,0.82,231.21,30.19
0a67620d-8d9b-4864-abae-62cf201d9088,B0028,2031-07-31 23:35:00,301.92,M063,Manual,Yes,0.95,212.58,30.02
04b3b483-b973-4844-8125-3ac1bd7c9753,B0013,2038-10-13 12:13:00,206.58,M083,Auto,Yes,0.81,232.29,19.5
a7a40e0a-a908-411c-b98d-179bae2354ad,B0034,2031-04-11 07:53:00,189.81,M052,Auto,No,0.75,239.7,7.21
4342abd3-b2d1-4e3d-91dc-42a68452c203,B0024,2037-01-28 04:30:00,178.34,M024,Manual,Yes,0.94,230.2,25.62
a443cd4c-f600-43cc-ad0f-5effbe2d0be9,B0044,2028-10-24 07:03:00,312.41,M059,Auto,Yes,0.71,217.11,14.27
40dcc558-1378-4d46-94fa-8b229dc669f3,B0004,2031-12-13 12:43:00,226.78,M038,Manual,No,0.86,224.38,22.11
15221231-3f0a-42fc-ad2f-18d4bd0d62f9,B0033,2035-12-17 23:43:00,417.61,M078,Auto,No,0.77,230.06,13.84
9e1b44e7-fa60-4757-9486-aa358aa2cc1d,B0011,2033-11-18 16:05:00,338.11,M009,Auto,No,0.8,232.13,30.0
1b7d71b7-99a5-464e-bfd3-8de8ba42bba5,B0005,2034-07-16 13:54:00,44.27,M046,Manual,Yes,0.98,224.1,18.17
e2b4c23d-1de2-4717-892c-59045b2f97bc,B0023,2031-08-05 22:44:00,323.68,M086,Manual,No,0.99,229.22,15.12
4432a077-a2cc-4bba-b86c-d2d5cb1df1e7,B0021,2036-05-30 22:21:00,142.86,M053,Auto,Yes,0.93,231.64,28.76
ae189a4a-2c0a-462d-afc6-81e523fa301e,B0011,2029-02-19 05:12:00,300.48,M063,Auto,Yes,0.72,239.64,34.05
dc12a5d2-bd72-4cd0-bb8a-6a4f0eb3eda1,B0042,2031-07-09 07:26:00,343.26,M001,Auto,No,0.89,219.4,43.23
ae3317d0-ee81-4fab-a8af-c76323c8385d,B0014,2031-08-13 10:46:00,123.11,M047,Manual,No,0.82,237.79,23.28
8c06c280-ba52-4467-91e3-2297b9dd5d09,B0021,2025-03-11 19:39:00,233.86,M078,Manual,Yes,0.97,220.21,44.92
e5f6c9a4-b389-4952-9fd5-64f50fc3c1c3,B0002,2031-01-20 05:30:00,103.26,M056,Auto,Yes,0.73,210.59,19.78
bcb8fdcc-6f64-4dd5-9d56-42471a584a78,B0004,2035-08-17 19:07:00,35.65,M098,Manual,No,0.95,224.05,23.02
9afc6611-ff16-4173-b2bb-5f4ff695bff3,B0031,2036-11-26 07:42:00,195.45,M066,Manual,Yes,0.82,237.99,36.73
58c3702a-475b-4299-b09b-4f5ef7699baa,B0014,2037-12-19 12:13:00,187.84,M039,Manual,Yes,0.89,239.23,30.01
89e41592-ca52-49b6-ab04-9b6f667e846f,B0036,2029-09-01 23:50:00,497.79,M077,Manual,Yes,0.81,221.92,27.96
4c7c75f6-a14d-49f0-90c7-f1e5efc5fd2e,B0041,2032-07-09 23:53:00,228.71,M085,Auto,No,0.98,238.67,28.17
ea8cf44e-e775-4daf-9759-160f66188ced,B0009,2037-05-09 20:08:00,173.45,M040,Auto,No,0.97,215.19,47.66
73eb39ea-8d62-414d-b413-21e7794f8ee8,B0013,2038-07-04 00:45:00,294.43,M066,Auto,No,0.89,216.99,6.13
5b504247-4780-4ed2-b7d5-dc54ae1518a7,B0005,2028-06-28 07:56:00,53.5,M010,Manual,Yes,0.75,223.11,37.05
a2ef3daa-4563-4369-b1aa-e7a9465c2000,B0020,2038-02-25 12:52:00,481.22,M088,Auto,No,0.77,234.3,30.93
bb7b30f8-1a50-407b-8469-509fb212ac0c,B0034,2037-07-08 17:36:00,321.13,M072,Manual,Yes,0.82,236.49,33.54
a06de63f-7e14-4218-87b3-969e88c9e5d5,B0035,2027-11-13 09:22:00,379.87,M072,Auto,No,0.88,231.98,35.8
2c99b9ee-f400-415f-a079-9807455d7e37,B0017,2035-11-14 02:44:00,93.53,M023,Manual,Yes,0.7,219.83,17.89
3cce81e4-b0c7-4eea-a1fd-95d1e92baa93,B0012,2027-03-20 23:43:00,210.64,M069,Manual,Yes,0.78,210.71,15.19
3a03b178-961a-4aac-ba4f-992ab64947e4,B0030,2026-04-15 12:45:00,217.12,M058,Auto,Yes,0.87,222.02,23.81
9856927f-123e-406a-bd2f-15b8db828716,B0026,2037-08-14 23:40:00,412.69,M046,Auto,No,0.84,237.51,36.98
44df00b6-7837-4f11-bd68-e13b07ed1262,B0019,2025-03-09 20:42:00,10.61,M080,Auto,No,0.8,238.87,14.81
250ff8ee-4735-4e26-bb11-1d12e57a318f,B0033,2029-02-03 00:11:00,157.42,M059,Manual,Yes,0.94,216.03,30.93
1e9325b9-7706-415e-ada4-bd78b4016105,B0046,2033-10-10 08:07:00,490.81,M069,Auto,Yes,0.92,233.47,41.82
4f89f589-7f1a-460b-bc71-945a7d237bcf,B0009,2031-12-03 07:40:00,242.69,M064,Auto,Yes,0.99,210.68,28.32
a33f284c-9719-4458-b2ef-8db55038dfda,B0021,2025-12-05 18:26:00,197.44,M071,Manual,Yes,0.87,231.95,17.65
1de762b4-99b6-44cf-b33f-a98122881322,B0005,2028-05-11 21:12:00,68.72,M031,Auto,No,0.83,227.74,34.91
da57f148-e8d1-4581-b3d4-168a1b38dd46,B0019,2034-09-04 22:51:00,487.34,M011,Auto,No,0.92,221.6,24.91
cae92039-cd32-4ffe-8950-b2731b332476,B0010,2037-04-17 14:35:00,19.81,M020,Auto,Yes,0.97,238.91,6.8
a3eb5b51-1439-45b7-ad0a-9d15e0a40f9f,B0041,2035-03-09 18:27:00,371.22,M028,Auto,Yes,0.88,233.24,28.2
97d48db0-a031-43e7-8a59-5507570329b8,B0042,2030-02-25 06:01:00,386.61,M002,Manual,No,0.95,225.31,36.38
db11fbfa-d20b-4f5a-a97b-5069a85a8642,B0026,2029-05-20 07:44:00,129.39,M099,Auto,No,0.73,213.52,16.42
1a297ce9-2efc-4b65-a55b-20ff83ed6545,B0001,2027-02-12 11:25:00,339.06,M051,Auto,Yes,0.88,227.53,45.31
f1df3a06-e421-495e-908a-7bccfec5aa90,B0035,2029-09-23 01:53:00,55.54,M064,Manual,No,0.91,238.77,26.17
68e108f1-21f5-4797-8b93-bac7707cf8eb,B0037,2025-11-15 12:30:00,135.95,M022,Auto,No,1.0,218.33,25.88
237a432f-f870-4279-b318-f61064943ff7,B0017,2029-08-01 17:58:00,396.07,M017,Auto,No,1.0,237.72,14.5
16513ccc-c58d-4e5c-ab1d-b64738452c58,B0030,2036-12-17 22:49:00,433.7,M071,Manual,No,0.91,228.85,30.61
bc9ad44b-ae08-49f8-ab3d-c94330e5b9e1,B0017,2037-03-11 06:05:00,308.16,M093,Auto,Yes,0.99,236.06,6.34
e5c7c371-5ca9-4c89-aeec-871ca7291974,B0021,2029-10-16 13:17:00,258.35,M074,Manual,No,0.75,217.45,10.76
c1ddd25e-f290-4959-aa39-6a930549f776,B0026,2035-08-09 06:24:00,88.06,M022,Auto,No,0.71,237.1,32.41
260c5eba-f0ed-4271-9c79-002618bda095,B0046,2033-05-05 14:39:00,40.92,M086,Auto,Yes,0.9,231.89,38.98
e0465b75-6d9d-45ca-ae12-56420d8189ff,B0016,2026-12-23 23:23:00,67.65,M030,Manual,No,0.87,223.3,31.76
ba3b27fd-239c-4468-bd97-b764b99054cf,B0047,2035-11-13 02:47:00,121.41,M062,Manual,No,0.74,212.48,17.99
7343e613-65e4-4508-8ca6-f155c3a0c71f,B0042,2026-05-09 10:40:00,177.42,M015,Auto,No,0.98,212.94,49.02
51f866ee-6c18-4b72-aee1-723d15062883,B0011,2034-04-08 12:40:00,196.65,M048,Manual,No,0.99,218.49,26.02
a5ea774e-ee55-4759-92ab-affb32543780,B0029,2027-10-13 20:22:00,179.7,M036,Manual,Yes,0.91,237.92,46.99
4a377df6-cfb3-4152-990e-4b9cb2f2966d,B0019,2030-11-03 21:59:00,127.14,M071,Manual,Yes,0.79,225.42,5.09
b32dd29c-2933-45d4-8888-7c646d08553c,B0045,2034-05-03 02:54:00,259.76,M005,Auto,No,0.76,214.04,30.95
6fa4b32e-f0e3-4c06-9d59-787ccab03133,B0022,2025-06-19 07:42:00,414.39,M005,Manual,Yes,0.86,217.68,31.13
6c6508c1-15b5-4822-b031-ac258dc0cabe,B0007,2037-05-08 04:51:00,147.05,M094,Manual,Yes,0.85,225.4,23.73
4a938221-49b2-4400-baf4-498b12ffeecc,B0027,2038-12-19 03:48:00,471.77,M075,Manual,No,0.72,234.04,7.43
c33a993a-064e-439f-a914-baee0e0b7361,B0037,2026-08-01 00:30:00,437.93,M005,Manual,No,0.89,230.69,32.64
b4fd121f-cce1-4cd3-b6af-e440d4407b62,B0036,2039-07-02 01:21:00,89.26,M008,Manual,No,0.99,235.45,27.92
3680c719-6aeb-449e-a654-6fe752c71688,B0025,2038-04-25 18:42:00,395.28,M089,Auto,No,0.79,211.87,47.88
1555faa3-2ee4-47b2-a542-5d36ebe06468,B0012,2036-03-11 12:12:00,291.55,M038,Auto,Yes,0.8,213.42,16.55
c0564473-f85b-4b03-82d6-15d372511218,B0006,2038-10-03 13:42:00,287.62,M100,Manual,Yes,0.93,213.54,49.46
34b7f39a-6418-43ed-aa8b-11fc50e8c0b7,B0008,2028-03-23 18:09:00,201.61,M031,Auto,No,0.98,213.29,6.19
f288287c-5a5d-4474-8dc4-6437bd0ae8fc,B0003,2029-08-07 01:34:00,255.56,M056,Auto,Yes,0.93,215.87,23.45
22a5eed6-d5a3-43dc-8f33-a7803e6eb92a,B0035,2030-12-31 18:26:00,204.62,M040,Manual,No,0.95,228.46,6.61
992fb8bb-e523-43c6-bcab-8e69eac0a963,B0049,2026-05-06 21:52:00,274.47,M090,Auto,No,0.83,210.77,8.95
322c9b0f-5e35-4fa1-90c4-aeca80a01c8f,B0020,2027-06-10 03:34:00,317.7,M096,Auto,No,0.98,235.52,47.99
363ebe5c-ffdf-4d6c-b57c-1383d7224b8c,B0006,2039-03-26 15:17:00,340.41,M015,Manual,Yes,0.76,236.56,5.55
26a08062-7675-45f1-a1fa-3cf970ed9434,B0039,2038-04-18 21:09:00,270.92,M077,Auto,Yes,0.94,219.89,19.79
db1ac393-08e0-44e9-a121-f18aa2310221,B0013,2031-02-09 14:33:00,363.5,M016,Manual,No,0.98,219.27,37.66
a8ce1514-e945-45fd-b49a-d3f87ea83fd7,B0014,2035-10-25 20:13:00,79.23,M033,Manual,Yes,0.93,225.99,42.2
d0822e68-dc62-419d-9652-5c8cd140d71b,B0044,2030-04-07 05:49:00,113.87,M032,Manual,Yes,0.77,218.89,26.04
78723b9e-ec12-433d-8245-88b81c0a5dab,B0031,2038-08-08 17:30:00,411.18,M026,Manual,Yes,0.98,235.83,37.2
a0a7c1ad-084e-470f-a6c7-b1b0d90cc53b,B0041,2033-07-16 13:53:00,168.04,M027,Auto,No,0.77,237.6,43.5
c6afcf6e-ae54-4bce-be20-fd52326bfaf7,B0023,2026-08-18 13:16:00,21.22,M037,Manual,Yes,0.76,228.94,13.84
a0142ef3-1eb9-4cbe-b7dc-6e93d2d95c49,B0031,2028-12-02 16:49:00,85.36,M062,Manual,Yes,0.95,212.04,15.57
d2ab7491-7118-45a8-a62f-01822a68f366,B0008,2029-05-11 02:42:00,119.57,M069,Manual,Yes,0.99,227.92,45.5
1eaca8e7-7786-48ae-a332-326153bc9d52,B0032,2027-01-29 13:04:00,479.09,M011,Manual,Yes,0.9,211.15,47.26
d6d1bd7c-17b3-43e5-bd1f-3e15ee80a35a,B0026,2032-03-12 22:09:00,290.79,M018,Auto,Yes,0.75,227.63,21.06
ff0a23d3-6760-4749-80d3-df9cae66a9e4,B0028,2029-11-26 17:17:00,467.04,M095,Manual,No,1.0,214.46,22.47
96fa4d39-d5c3-4e9f-a478-422b7da4136a,B0042,2028-12-05 00:14:00,291.83,M039,Auto,Yes,0.95,222.76,28.35
25c91f04-88fc-4c9a-86f7-a6fc8e280fa7,B0008,2034-09-06 20:36:00,244.88,M038,Auto,Yes,0.82,227.87,7.9
4c3a95d6-94c0-4a0d-9661-332befa276b4,B0025,2031-11-06 09:43:00,163.73,M055,Auto,Yes,0.77,212.38,14.05
22d7ab7e-78be-4d8d-8cd5-2af5d67da1f5,B0007,2037-06-19 03:14:00,307.12,M076,Manual,No,0.92,222.08,46.33
a14307a1-713d-44e8-93d2-68c5e291cb2b,B0046,2035-11-29 21:05:00,78.21,M060,Manual,No,0.94,237.78,27.72
2ecfaa9e-40a1-48f0-8899-d7d26bb7c4d4,B0028,2038-11-17 00:03:00,450.15,M090,Manual,Yes,0.98,236.12,17.92
e27403a4-c8a1-4c2f-b73e-b620782e4603,B0040,2038-01-21 15:42:00,416.37,M062,Auto,No,0.73,212.17,6.87
50f5dc62-12cb-4208-a390-d67c2a1bcbc8,B0024,2031-09-04 15:52:00,165.59,M019,Auto,No,0.98,220.97,18.82
3114e51a-50d5-4511-be8d-1bdf4cb6c46d,B0037,2030-02-03 11:54:00,476.87,M019,Auto,Yes,0.71,220.07,7.19
f938d660-7317-4198-9b5a-2470c79ec8ad,B0035,2036-09-29 01:18:00,414.35,M006,Auto,Yes,0.88,236.43,18.25
646a87ed-7ddc-471c-b509-09969773c45d,B0011,2031-08-19 04:35:00,336.49,M031,Manual,No,0.94,233.57,39.18
156517da-f3b9-40e0-a644-f32ff2e9b81c,B0039,2032-09-23 08:11:00,69.66,M038,Manual,No,0.79,239.01,11.84
de9f3147-c801-4bc2-9f79-82779fdae102,B0011,2033-12-27 12:28:00,244.33,M043,Auto,Yes,0.84,234.83,41.86
4dc833cc-f9d9-4895-9e3b-87e43c68366a,B0010,2038-08-08 23:13:00,257.99,M084,Manual,Yes,0.8,225.36,8.54
a1ce4378-2e25-43b6-9dfe-dac049b837f5,B0015,2035-05-15 12:24:00,123.95,M084,Auto,No,0.8,211.75,18.91
5bdc9251-4d82-47c0-9d54-274b3af9cb77,B0036,2038-01-29 15:33:00,49.18,M069,Manual,No,0.74,217.33,22.44
aec72881-1db0-469e-b823-1f9b63e24958,B0025,2038-09-05 16:29:00,390.59,M072,Auto,Yes,0.78,231.2,34.49
49396d92-fa8c-4e0c-8d86-245e7ff7deb7,B0038,2032-10-06 14:22:00,69.8,M021,Manual,Yes,0.85,231.34,28.65
7f6debb4-727d-439f-85fc-d7a5fd38fe29,B0050,2033-11-24 12:30:00,301.2,M094,Auto,Yes,0.89,238.49,25.37
bd3fa6a2-3b40-4b56-8cd8-74fdf76b042d,B0026,2032-08-31 20:04:00,468.86,M074,Auto,No,0.87,211.83,17.85
5e97362a-944d-4167-b1c3-c15e477dbac3,B0028,2028-09-11 10:59:00,439.29,M047,Manual,Yes,0.78,239.7,19.16
46bd68db-f4cc-42d2-ac99-f825627b8d5b,B0030,2027-01-29 12:17:00,146.1,M075,Manual,Yes,0.9,219.25,44.36
bdae666e-108c-4928-ac87-e56e6fc98b90,B0013,2029-04-04 20:01:00,427.21,M001,Manual,No,0.91,235.93,38.63
d88ea6f7-3d7f-4256-b3f5-60b8a05d79e1,B0007,2035-07-12 02:16:00,10.16,M068,Manual,No,0.73,229.68,43.46
de929a4e-f6df-4fc8-a420-57b2bf59514d,B0046,2032-08-31 19:42:00,18.67,M063,Auto,No,0.99,212.75,19.86
67beda01-81c2-4c9d-9c21-bf45bffc1f21,B0005,2028-11-29 06:27:00,305.25,M040,Auto,Yes,0.83,210.75,38.15
c08d635b-587f-4c24-a0fb-55ed46ee3c1b,B0008,2038-09-19 11:26:00,188.75,M056,Auto,No,0.8,235.43,42.52
6e820c78-102e-42af-aefa-a79b68e4ce1b,B0006,2032-12-13 20:33:00,199.37,M034,Auto,Yes,0.98,224.05,45.33
5c0c7431-3eb7-44da-8f13-384f077a7a62,B0036,2030-06-05 07:31:00,286.58,M075,Auto,No,0.81,224.35,41.64
d34f588a-9b41-44c0-84a4-ac1166ed6906,B0031,2029-12-06 20:56:00,103.97,M093,Auto,Yes,0.8,224.16,10.82
a19fd31d-f3b9-45d2-a3ff-35f0e42fd1a9,B0003,2031-01-11 10:54:00,113.76,M042,Manual,No,0.93,232.37,44.67
ae0c31af-610e-4ffd-96bf-92521cc80185,B0019,2028-06-20 22:05:00,247.45,M015,Manual,Yes,0.87,234.18,13.84
44c04d8d-0bb6-4558-b18e-7f33195f6313,B0019,2030-10-06 22:38:00,379.58,M002,Auto,No,0.86,223.3,49.42
34127c14-3b95-443c-947f-385fa484811a,B0050,2034-05-07 23:43:00,313.55,M097,Auto,Yes,0.72,216.12,9.25
7b58f6d4-ff75-41bd-b974-232cf21ace14,B0017,2035-06-22 03:36:00,155.7,M099,Auto,No,0.83,212.28,33.91
76983705-89b5-4d4c-86a8-5c1487a11c97,B0003,2031-11-18 22:50:00,220.87,M026,Manual,Yes,0.79,213.86,8.68
224e4c6a-3379-475f-be1c-bc49de564566,B0029,2033-08-14 01:44:00,93.63,M098,Manual,No,0.99,227.6,10.19
c95d0371-2be0-4303-91c8-f12d4b554ce8,B0008,2026-03-26 08:41:00,46.57,M029,Auto,Yes,0.81,236.9,25.65
2f0a7535-d7d5-4624-92c8-1f63d4b7e2c6,B0006,2038-05-03 14:32:00,393.52,M011,Manual,Yes,0.71,239.7,23.02
b6af6129-aa63-45eb-9003-d46a32470db5,B0026,2031-05-01 20:34:00,140.04,M086,Manual,Yes,0.83,216.44,47.73
bf7f7dfa-789b-483c-a92d-cbeef2cb0952,B0004,2037-02-27 11:59:00,97.11,M051,Manual,No,0.81,228.31,47.64
ed045d27-506d-44c3-a71b-65588ea1ad36,B0035,2037-12-30 11:06:00,348.89,M017,Manual,No,0.79,216.01,13.04
1812b95f-0abb-4662-912a-d591177f411e,B0027,2029-04-29 21:14:00,312.85,M032,Auto,Yes,0.78,227.34,36.76
f61b0d30-bfe1-49ac-83bd-2463c0e510ca,B0041,2030-03-10 09:34:00,320.26,M100,Manual,No,0.74,219.87,31.51
9bcb20a0-bcb1-455b-b098-707cb85a4628,B0030,2038-01-05 04:05:00,122.16,M061,Auto,Yes,0.9,233.35,37.34
49704449-0bf0-4b78-81a9-828ce0c125ec,B0037,2038-05-10 17:22:00,124.0,M085,Manual,No,0.78,239.08,27.26
9cae85b7-b326-4610-ade9-7a79e727ccbc,B0004,2027-11-03 15:50:00,118.19,M080,Manual,Yes,0.87,228.97,8.09
5a038165-a9c0-431c-983d-93b6ce111c91,B0014,2034-07-09 22:06:00,95.14,M094,Manual,No,0.79,215.25,11.9
7251fcac-c9f5-4b7a-a6c5-433e4ffa0757,B0001,2029-01-07 13:04:00,331.3,M076,Manual,No,0.76,237.73,35.47
7c80fa1e-19f7-4078-9d71-63decd5d2bd7,B0041,2031-01-28 16:41:00,425.53,M076,Manual,No,0.72,219.74,29.77
4b86a432-063b-456f-b2aa-4c1ebf0fbee2,B0005,2032-10-04 11:10:00,364.92,M021,Auto,Yes,0.91,214.33,42.9
8c6f4dc7-8efb-4ccd-9f7f-b8b77f0cc147,B0026,2027-01-15 16:15:00,398.13,M061,Manual,Yes,0.76,238.39,7.42
92f9cc4e-838c-43db-bec2-8cc24d6d00c3,B0017,2037-08-22 18:09:00,208.35,M065,Auto,Yes,0.83,239.21,30.29
a35f92ce-ddfe-4e1e-96fb-e432bd9b11ab,B0033,2027-11-04 03:26:00,330.5,M100,Manual,No,0.8,221.16,41.12
270a8629-1a0f-4d64-8b3b-0b9c6618cf8b,B0034,2035-10-16 12:27:00,183.58,M050,Auto,Yes,0.9,231.01,46.19
2796e3a4-1eae-460f-ac87-1288d237b023,B0029,2037-05-31 14:52:00,267.5,M065,Auto,Yes,0.9,225.63,20.06
25b55d8c-84dc-42dc-abe6-35a0ba68a1d4,B0020,2025-06-06 01:20:00,246.0,M017,Auto,No,0.78,239.76,13.11
801b272a-3f90-424d-ab1e-e11003541cff,B0023,2034-10-09 10:01:00,96.67,M031,Manual,No,0.87,227.61,31.88
960fc182-630d-4818-9527-59a9bcb89586,B0040,2029-09-08 13:08:00,199.67,M057,Auto,Yes,0.79,235.98,25.88
4a0bad67-29cb-4b40-b1ac-279b292f0ad1,B0016,2038-03-17 17:21:00,482.27,M012,Manual,No,0.75,213.84,8.83
4bab388a-dbaf-4eb6-bf49-7d3b31ae4ec1,B0036,2028-10-31 16:57:00,131.8,M100,Auto,Yes,0.93,218.51,31.97
185d3714-540a-41be-af44-c42914625b81,B0009,2035-09-18 12:19:00,75.56,M024,Manual,Yes,0.92,223.3,27.21
82350204-4e69-4b17-8cab-7f89cbbd3836,B0003,2036-01-06 13:29:00,215.1,M015,Auto,No,0.86,219.65,30.27
e1a01424-c108-478f-8a85-7f9c061fc098,B0031,2031-01-08 07:02:00,397.27,M090,Auto,Yes,0.83,219.7,18.95
e881448d-51fe-4a8e-a4cd-e9576e9e5663,B0040,2034-07-13 22:53:00,295.25,M010,Auto,Yes,0.97,219.92,13.26
0e228130-d39c-4ec5-8ca7-424568f7fefb,B0008,2034-04-19 07:50:00,343.68,M056,Auto,No,0.95,238.97,23.41
72a7839a-368e-4152-b758-c3b611e1a9d6,B0042,2027-11-30 23:38:00,102.95,M090,Manual,No,0.99,221.62,38.75
0cf13c8b-6b71-4da9-bea4-7d086cbaea3f,B0012,2033-10-17 15:15:00,313.28,M059,Manual,No,0.73,238.73,39.53
0e618ed8-a8b3-45bf-9f79-e3c3b02f98f0,B0015,2025-11-10 08:24:00,168.52,M007,Manual,No,0.79,233.24,12.49
6a4bc636-24a4-4a76-9d45-8f6dedd45836,B0011,2033-02-19 09:39:00,418.81,M012,Manual,Yes,0.77,222.88,33.66
5e938597-67d8-49b7-86bb-8bef5a08dcd8,B0039,2030-02-05 12:55:00,318.36,M031,Auto,No,0.85,211.36,32.71
0523dc4f-3684-4f76-8977-5d3d58a0e257,B0007,2033-03-11 18:45:00,107.44,M014,Auto,No,0.87,213.83,25.19
a47725bb-c542-40bc-8202-34688087c064,B0026,2025-02-12 20:40:00,41.66,M049,Manual,Yes,0.72,224.43,38.13
556d02c3-1157-4472-a01a-6bb1ef8bb735,B0023,2025-06-13 18:33:00,30.89,M042,Manual,No,0.83,228.19,48.6
91f4f151-698b-4e8f-baf8-b377287edddc,B0018,2038-12-30 10:30:00,191.99,M023,Auto,No,0.97,211.71,27.95
e93d8909-dba1-4a8f-928a-d7ef88b12e97,B0013,2033-11-13 22:56:00,140.27,M080,Auto,Yes,0.76,213.75,29.11
a7eb506e-d63c-4e05-bcdc-11de0c6d7647,B0049,2038-12-26 22:49:00,326.58,M059,Auto,No,0.88,214.81,42.98
db9b697e-1098-46de-9b68-072b2f11a4e4,B0019,2037-12-26 08:24:00,254.67,M035,Auto,Yes,0.8,221.38,17.58
dd980857-dd2f-4c8a-bd19-b6f1c4eb2e36,B0009,2038-05-20 23:54:00,140.35,M094,Manual,Yes,0.82,218.73,9.69
8fc155dc-38bc-4b93-83d7-d0d936f43431,B0044,2036-08-03 14:59:00,83.13,M094,Manual,No,0.91,225.88,41.54
c7a42740-49b7-4444-8a4b-9b018d2e7e49,B0042,2027-05-15 00:09:00,72.33,M076,Manual,Yes,0.86,220.76,41.65
6f42829e-23ce-4c51-a3d7-f37df3fd3622,B0044,2026-08-09 00:09:00,433.68,M087,Auto,Yes,0.78,231.71,34.23
ea36e614-18c4-44eb-b68c-b08aa3cb0a11,B0009,2036-08-23 14:59:00,129.3,M099,Manual,Yes,0.75,238.04,9.76
37160fa1-180f-49d4-aa89-ffcea5bf34b6,B0014,2026-04-12 11:37:00,329.34,M069,Auto,No,0.87,235.63,16.21
e76086ba-e2c1-46ca-b51e-c3253a8e9990,B0001,2039-01-20 15:21:00,407.24,M038,Manual,No,0.73,230.9,49.57
64c158fb-f50d-4016-b810-0aff70616c7e,B0025,2034-05-09 11:22:00,310.9,M085,Manual,Yes,0.71,233.66,5.51
a72a0cb1-38dc-42ee-83a6-1b40b52bef8c,B0013,2039-05-26 17:33:00,431.19,M096,Auto,No,1.0,225.24,49.2
3310c0cd-bd6f-4d44-a2de-ba1aff921622,B0017,2029-06-24 13:39:00,202.27,M053,Manual,No,0.83,227.18,32.08
6970abb3-048f-4fb7-ba2a-267b0d5f17ea,B0013,2026-05-18 05:42:00,478.55,M096,Auto,Yes,0.84,236.12,8.43
378bbfa8-19d7-431f-a0ea-3554026b927a,B0047,2030-10-24 21:16:00,75.24,M069,Auto,No,0.85,214.39,31.0
d32421ea-ed38-489a-a7e1-134659aeee97,B0032,2038-09-12 00:34:00,60.05,M095,Manual,Yes,0.71,210.02,21.39
d4812bb9-6555-472b-afbe-909eae38e2e1,B0002,2026-09-10 22:01:00,332.76,M095,Auto,No,0.84,234.38,41.59
78b58be2-7a09-4a5c-8ce4-69403346ee85,B0004,2035-05-14 09:21:00,471.99,M085,Manual,No,0.95,231.55,27.16
0da14c81-248c-46a5-b928-963b060bb2a9,B0030,2025-11-16 00:46:00,406.35,M056,Auto,Yes,0.79,239.05,33.36
6ef51d47-b6b3-4f4b-b7cc-d04248b4848a,B0039,2027-11-13 23:19:00,47.44,M062,Auto,No,0.86,227.79,22.94
8493a842-e849-4f25-a5cc-acf224ad7f23,B0047,2034-09-23 11:43:00,146.89,M036,Manual,No,0.94,225.9,26.37
40cd90de-5044-465b-9046-f63a559b2564,B0049,2027-05-22 14:36:00,465.86,M042,Auto,Yes,0.72,233.96,32.81
0803e3e4-f501-49f6-927d-757b0bbfe781,B0027,2035-05-28 05:20:00,134.0,M020,Manual,No,0.99,231.35,28.72
d5c39e01-fd09-4736-b8cf-702ca426daae,B0017,2029-10-01 17:21:00,392.77,M044,Auto,Yes,0.92,220.08,8.06
2ff4f722-a1d1-4b02-acf4-641e1222391f,B0005,2037-10-17 20:42:00,414.31,M082,Manual,Yes,0.79,230.41,23.54
a029e88f-64b3-4b31-9ff1-914c6c8f75b1,B0005,2027-10-07 01:36:00,252.77,M054,Auto,No,0.77,221.52,30.47
c142ddbe-3054-49bb-b1d9-5c5d1da431e6,B0033,2029-03-26 00:36:00,199.31,M063,Manual,No,0.88,217.66,41.1
fc6ad2aa-af24-4a20-9766-b76f5f4fc9c5,B0046,2025-07-17 02:32:00,230.56,M083,Auto,No,0.78,210.46,33.68
7102237d-e5fe-462a-ad98-d43162e8fb80,B0031,2032-04-08 03:19:00,121.21,M002,Manual,Yes,0.86,233.34,22.65
00f193d7-6215-4ef6-99bf-9d7fa95f9ecc,B0011,2029-06-17 21:23:00,445.8,M087,Manual,Yes,0.71,239.68,16.67
3b35a5ce-0c1a-4239-871e-ee06cfb4f363,B0010,2026-09-19 20:18:00,230.8,M047,Auto,Yes,0.97,224.16,6.81
7a1c9f4c-b0bb-47ac-a24e-ce79fc22c7a9,B0039,2032-02-15 13:05:00,442.41,M019,Manual,Yes,0.82,227.59,36.41
db728598-09f9-442c-9a6d-427cafa30f12,B0026,2037-08-03 17:27:00,61.79,M088,Auto,No,0.98,227.58,48.78
e0f32660-8cb2-4b1f-a747-ba3a8e0127cf,B0033,2038-02-13 14:13:00,494.25,M053,Auto,No,0.82,232.46,17.84
57614381-3fd8-44e1-80d3-61964ee0457c,B0018,2035-02-24 06:58:00,227.2,M056,Manual,Yes,0.97,219.69,26.86
d7a040f7-f8dc-48e6-ba89-0d1a8e2ab3d5,B0042,2034-11-25 15:58:00,33.44,M033,Manual,Yes,0.76,230.33,10.8
81aff3b0-f790-4653-9d2f-88b021d4ba85,B0018,2035-11-18 13:38:00,28.63,M002,Auto,Yes,0.93,210.29,41.62
